,dif_new_players,dif_mean_matches,dif_mean_matches_on_map,dif_mean_winrate_on_map,dif_mean_kd_on_map,dif_mean_matches_preference,dif_mean_winrate_preference,dif_mean_kd_preference,dif_mean_elo,dif_stddev_elo,dif_paid_memberships,dif_solo_players,dif_num_parties,dif_mean_matches_on_map_prev,dif_mean_winrate_prev,dif_multikills_prev,dif_mean_assists_prev,dif_mean_kd_prev,dif_mean_time_prev,dif_delta_mean_elo_prev,dif_smurf_or_cheater,dif_max_time_prev,dif_elo_prob,dif_first_match,dif_mean_time_created_at,dif_stddev_time_created_at,dif_min_time_created_at,dif_mean_matches_today,dif_played_map_today,dif_have_played_together_prev,winner
4628,0,-20.799999999999955,-106.59999999999997,-0.20000000000000284,0.050000000000000044,-0.07063622103111385,-1.8,-0.0019999999999999567,-168.80000000000018,-166.41682346049868,2,-1,-1,-0.19,0.22000000000000003,-4.4,0.27000000000000046,0.0006598867792553254,2.5999999999999996,145.94999999999996,-0.1268635323928664,-5579110,0.04626293537412707,1,16561082.5,-15193909.961370902,43886869,1.4,0,44,1
11917,0,-398.20000000000005,-75.80000000000001,-8.600000000000001,0.019999999999999796,-0.001429384081926388,-10.4,-0.1580000000000001,3.7999999999999545,226.60312280276793,-1,0,0,2.7755575615628914e-17,0.050000000000000044,8.44,0.5099999999999998,0.26750935184438096,5.799999999999999,-12.06666666666672,2.5165647158842837,-4964414,-0.008331097116479669,-1,-20274593.200000003,9491573.572977897,-18682025,-0.3999999999999999,-4,5,1
13604,0,22.199999999999818,31.19999999999999,2.1999999999999957,-0.08799999999999986,0.019643142361845334,4.2,0.012000000000000031,64.39999999999964,54.00501263068986,-1,0,0,0.16999999999999996,0.04999999999999993,1.3399999999999999,0.77,-0.013136104526623171,8.8,21.59578947368427,-0.4967386205142807,-195109032,-0.016814338082404956,0,46100823.5,16651629.525567278,14596817,-2.2,4,17,0
13,0,69.79999999999995,40.0,-4.0,-0.07000000000000006,0.009168159379722568,-2.8,-0.03799999999999999,-65.39999999999986,258.3570505396066,1,-2,-1,-0.10999999999999999,-0.03999999999999998,1.0199999999999996,-0.020000000000000018,-0.06298757550965117,-4.799999999999999,-72.74999999999996,-0.0001929089372284745,183088900,0.030631354257744103,-4,47357946.0,-18126026.794625778,45789942,1.2000000000000002,0,15,1
7362,0,495.7999999999997,136.20000000000005,2.1999999999999957,-0.07200000000000006,-0.04484962026604561,0.0,-0.04400000000000004,230.39999999999964,82.40169898850425,0,-2,-1,0.09999999999999998,0.06000000000000005,0.8999999999999986,0.54,0.020522316324307788,-5.0,9.433157894736814,4.172896410946148,8672418,-0.04930245867119798,3,-8752536.733333334,10741500.02118066,-13021124,-3.2,-3,23,0
9937,0,-1524.1999999999998,-586.3999999999999,0.3999999999999986,0.018000000000000238,-0.039837194770709516,-0.6000000000000001,0.01200000000000001,-121.80000000000018,-38.52365249043348,-2,2,1,-0.05499999999999999,-0.0625,0.46500000000000163,-0.2650000000000001,-0.050653983603724306,-3.5999999999999996,-10.297500000000037,0.9573826612678034,2268037,0.029506106302955803,1,-51128856.099999994,30971087.40778812,-99449733,-1.2000000000000002,-1,-10,0
6696,0,356.8000000000002,125.2,3.200000000000003,0.010000000000000009,0.08050541781181592,3.8,0.07400000000000012,157.19999999999982,460.4843852288457,1,1,1,0.08,-0.05999999999999994,-0.41999999999999993,0.029999999999999805,-0.12141321395478943,-5.800000000000001,-6.143684210526409,-0.5966398559697375,-52724305,-0.05825823060915769,1,-51547096.55,20754522.968966853,-50983418,2.0,0,-10,0
1194,0,226.5999999999999,54.400000000000006,4.799999999999997,-0.010000000000000009,0.014281858438716391,1.8,-0.01000000000000005,-63.80000000000018,-250.4674021831068,-1,-2,-1,-0.020000000000000004,-0.09999999999999998,-1.2399999999999984,-0.5,-0.11743460754750368,1.799999999999999,-34.666666666666785,1.3919570904684675,-43680352,0.02027588982151607,-2,-32978779.799999997,2121203.8154558465,-7721002,1.5999999999999999,0,34,1
483,0,79.19999999999999,43.80000000000001,-3.8000000000000043,0.07400000000000007,-0.018973140257192544,-3.8,-0.03599999999999999,92.40000000000009,-94.54161092818546,0,0,0,0.13999999999999996,0.0,6.25,0.33000000000000007,0.1793283990144463,-0.40000000000000036,-8.920000000000005,0.0,-188712,-0.04310176508411734,3,7906765.599999998,6958559.379946865,4993816,-1.2000000000000002,-3,-14,0
6444,0,-54.40000000000009,-18.600000000000023,-3.4000000000000057,0.10999999999999988,-0.03755237523709992,-4.2,0.02400000000000002,-2.2000000000000455,86.29037335379797,0,-2,-1,0.11999999999999998,-0.11999999999999994,2.3100000000000023,-0.3599999999999999,0.022875260833597144,-6.4,-40.570526315789444,0.7134245123428091,-23694737,0.0062587419833567415,1,-27275183.900000006,28125898.86294265,-87372789,0.40000000000000036,2,52,0
9726,0,-330.4,-23.400000000000006,2.799999999999997,-0.04400000000000004,0.037971318475229526,5.6,0.006000000000000005,32.200000000000045,-37.58890973603815,3,-4,-3,-0.02857142857142858,0.0942857142857143,2.911428571428573,0.14142857142857146,0.053764445906966385,14.600000000000001,47.63142857142852,-1.885890891957674,-41941177,-0.016292335231168964,0,-14833469.200000003,982660.0858711079,2775313,2.2,1,24,0
5892,0,-283.20000000000005,-29.199999999999996,-13.800000000000004,-0.19599999999999995,0.013747741158012139,-11.4,-0.11400000000000007,0.39999999999997726,-142.440783359869,0,2,1,0.14076923076923076,-0.05846153846153851,-1.8776923076923069,-0.08000000000000007,-0.09521925821409138,4.4,-27.533846153846135,0.0,42630592,0.0,-2,-47957769.6,-31981024.540875565,-133979,0.8000000000000003,3,-22,1
9827,0,-608.6,-150.0,-2.6000000000000014,-0.04600000000000004,-0.050270206398599415,-4.3999999999999995,0.004000000000000025,-10.400000000000091,136.0245970193179,-1,1,1,0.0,0.04999999999999999,1.7299999999999986,0.46999999999999975,-0.03029207136022949,-6.0,7.724444444444499,-0.5398426237278657,56470037,0.007294023597549271,1,21004036.150000006,-11921238.752148807,7533758,0.40000000000000013,-1,-17,1
669,1,-592.0,-164.0,14.649999999999999,0.135,-0.1071866787517021,-0.8,-0.037999999999999964,97.0,-235.2352925334237,-2,1,0,-0.18333333333333332,0.12999999999999995,-5.949999999999999,-0.3766666666666665,-0.03356257409905583,-14.8,37.51893704850365,-0.11469206573120158,367277176,-0.06521145430302044,3,18825469.049999997,-19886195.069984816,26159125,-1.4,-2,-14,0
12998,0,-273.0,-80.59999999999997,7.199999999999996,0.1399999999999999,0.004401980221481971,2.8,0.017999999999999974,-66.19999999999982,96.59238070973754,-2,1,0,0.030000000000000027,0.10999999999999999,7.229999999999999,0.25,0.17458471750952542,-1.2000000000000002,65.48294117647073,1.2443644275037138,-156597280,0.01654918136595529,4,4119830.7333333343,-5768592.969706902,10298307,-2.4000000000000004,-4,5,0
11120,0,-292.0,-17.599999999999994,16.400000000000006,0.020000000000000018,0.08126877060010093,14.399999999999999,0.08000000000000007,28.59999999999991,287.3279893329891,0,0,-1,0.03999999999999998,-0.029999999999999916,-1.6300000000000008,0.07000000000000028,-0.02901837772232363,1.5999999999999996,-18.485789473684207,0.0,25568664,-0.011765130080313213,-1,-15658794.5,-3958252.4476587204,-9976448,0.19999999999999996,-1,-63,0
353,0,1.200000000000017,-0.5999999999999996,-29.666666666666664,-0.32333333333333325,0.00036837630177162864,-17.6,-0.07599999999999996,0.39999999999997726,-22.21282345804933,0,0,0,0.01,-0.015194805194805205,-0.8331601731601737,0.10411255411255427,0.01642336358637786,2.8000000000000007,20.15212121212121,0.0,-923705285,0.0,-3,-28863308.450000003,-25992113.91933403,-674900,0.8,0,0,1
1269,0,149.80000000000007,-32.599999999999994,-3.8000000000000043,-0.020000000000000018,-0.038813414173305416,-4.6,-0.03399999999999996,-55.59999999999991,70.0251826063664,0,1,1,-0.10999999999999999,-0.020000000000000018,4.909999999999998,0.2599999999999998,0.06610596670954005,0.20000000000000107,-36.76999999999991,0.2839237587332516,-43343146,0.03830388818333241,3,24056911.5,9837281.695372388,-14494263,-2.4,-3,2,0
1942,0,-220.79999999999995,-37.400000000000034,0.3999999999999986,0.07999999999999985,0.04850370512225127,0.20000000000000018,0.02999999999999998,73.40000000000009,-101.8854124244371,0,0,0,0.18000000000000005,0.040000000000000036,3.0600000000000005,-0.29000000000000004,0.07356242077119635,-3.799999999999999,35.7,0.11378488417742949,12294806,-0.03456169487615557,1,8104511.799999997,-9756924.457892284,17558837,0.6000000000000001,3,-15,1
13479,0,-884.4000000000001,-46.400000000000006,4.799999999999997,0.23399999999999976,0.06885391708781335,3.0,0.12399999999999994,5.600000000000136,74.48453822609454,-2,0,0,0.04999999999999999,-0.06,-2.769999999999998,0.56,-0.05015313822539491,-9.200000000000001,-76.68999999999997,0.16266689133363338,1041192444,-0.00884247346921091,-2,34741228.33333333,-26661526.69172351,68162752,0.7999999999999998,4,21,1
6838,0,-889.0,-1.2000000000000028,-1.6000000000000014,0.0040000000000000036,0.02017287800005032,-2.2,0.014000000000000012,-165.4000000000001,-45.77305028225305,2,0,0,0.03,-0.10000000000000003,-0.3600000000000012,-0.6600000000000001,-0.0949043215207398,-3.1999999999999993,-1.490000000000009,0.4557481856526938,-15557156,0.07677650648668466,-1,-20784290.200000003,16646184.6194777,-37414963,0.0,1,-6,1
7025,0,-1145.8000000000002,-251.79999999999998,7.400000000000006,0.248,0.019699549931581184,2.2,0.06999999999999994,36.0,-144.18339770979009,0,0,1,-0.09,0.13999999999999996,-0.25,0.17999999999999972,0.16640241157649716,4.600000000000001,29.11500000000001,0.9479265368262325,-6576594,-0.021578408465295795,-5,17771932.200000003,22490255.838438608,-14779934,4.6,5,39,0
154,0,-33.39999999999998,-8.399999999999991,5.600000000000001,0.19800000000000006,-0.0007651359442225059,-2.2,0.01199999999999999,-2.2000000000000455,-118.30895654073674,0,0,0,0.03999999999999998,0.0,1.1100000000000012,-0.48,0.08643450549787113,6.200000000000001,-21.860000000000003,0.0,-186640215,0.0,-3,-61319371.99999999,-22809107.597629484,-27053111,1.6,2,-2,1
9646,0,-946.5999999999999,-85.80000000000001,-4.199999999999996,0.03599999999999981,0.01538646220620099,-0.7999999999999999,0.044,-152.19999999999982,-642.406507583265,-3,1,1,0.010000000000000009,0.010000000000000009,-2.16,-0.07000000000000028,0.05630740579816085,-9.0,75.41052631578947,-0.6604401697215592,8510196,0.05825823060915769,1,43419809.599999994,45688200.91931641,-20036929,-1.6,1,-32,1
2617,0,-523.2,-105.4,0.6000000000000014,-0.08400000000000007,0.08928150744276009,-1.6,0.023999999999999935,-3.599999999999909,-127.96560614793228,-1,0,1,0.10000000000000003,-0.03999999999999998,-5.940000000000001,-0.16000000000000014,-0.1237281596474995,0.8000000000000007,-39.62000000000003,0.0,-13868758,0.0,-3,-82317446.53333333,3296144.204159774,-80595981,1.2000000000000002,0,-24,1
13025,-1,108.0,25.200000000000003,18.0,0.17900000000000027,0.024267905456489325,10.8,0.046,-1.0,-5.619648888646703,1,0,0,0.07999999999999999,0.08571428571428574,4.4714285714285715,0.27,0.1298765519513062,8.6,50.20999999999995,-0.12267585561427352,-341602074,0.0,-3,14649988.899999999,30688614.92703028,-11665986,1.5999999999999996,3,0,1
7862,0,515.0,40.19999999999993,-4.0,-0.018000000000000016,-0.04012942082262705,-2.4,-0.028000000000000025,-260.4000000000001,82.74759121894698,-1,1,1,-0.009999999999999953,0.010000000000000009,-0.9700000000000006,-0.10999999999999988,0.029570972064220324,-5.200000000000001,-20.412156862745086,0.0,9104952,0.0492968921043444,1,-20216476.549999997,22050217.991410457,-55022962,0.9999999999999998,2,-5,1
