,_id,winner,match_mean_elo,5v5_free_queue,5v5_premium_queue,dif_mean_elo,dif_stddev_elo,dif_num_paid_memberships,dif_num_solo_players,dif_num_parties,dif_mean_matches,dif_mean_winrate,dif_mean_kd,dif_mean_multikills_score,dif_mean_rating,dif_mean_matches_on_map,dif_mean_winrate_on_map,dif_mean_kd_on_map,dif_mean_multikills_score_on_map,dif_mean_rating_on_map,dif_mean_matches_map_preference,dif_mean_winrate_map_preference,dif_mean_kd_map_preference,dif_mean_multikills_score_map_preference,dif_mean_rating_map_preference,dif_mean_created_at_faceit,dif_stddev_created_at_faceit,dif_min_created_at_faceit,dif_mean_matches_on_map_prev,dif_mean_winrate_prev,dif_mean_kd_prev,dif_mean_weighted_kd_by_elo_prev,dif_multikills_score_prev,dif_mean_rating_prev,dif_mean_interval_time_prev,dif_mean_interval_time_oldest_prev,dif_mean_interval_time_most_recent_prev,dif_max_interval_time_most_recent_prev,dif_mean_delta_elo_prev,dif_mean_dif_rounds_prev,dif_mean_dif_elo_prev,dif_mean_matches_afk,dif_num_played_togthr_prev,dif_winrate_togthr_prev,dif_mean_first_matches_on_day,dif_mean_matches_on_day,dif_mean_played_map_on_day,entity_dummies_hub,entity_dummies_matchmaking
1261,1-04b7e98c-a5b3-4f49-b1a7-d824fb9d0fe1,1,1396.6999999999998,1,0,-17.799999999999955,-5.290745556998019,0,0,1,664.8,-0.022639680249290306,-0.0719978620541264,-0.022135632547801265,-0.04833617090556763,56.599999999999994,-0.001591986159886205,-0.11895785229245326,-0.029156645928866354,-0.07652228876478984,-0.02874527276514452,0.042121604327762796,-0.045699243788404065,0.045084292089695444,-0.02812837437863691,52512337.8,451148.83471153677,47615305,0.6000000000000001,0.3,0.05746919683019236,67.23567806191977,-0.08672002339726881,-0.029879936279934904,-256351.10000000006,-380735.4,33542.0,-19671,97.88,-0.23999999999999996,-116.50800000000001,0.0,0.0,1.0,4,-0.8,0.0,0,1
1262,1-04b8527e-2284-444c-9d3f-cb72464dd0ca,1,1935.3,1,0,18.59999999999991,96.66029879511063,1,-1,-1,-1109.8,-0.03081363099019352,-0.10535917066688927,-0.05384693077172964,-0.0733620344215129,-555.6000000000001,-0.04868086465584176,-0.11326666538328578,-0.07960128195164362,-0.09361850980328401,-0.07570334754441177,-0.02575050680368962,-0.00740673753868315,-0.05819279583969761,-0.021021874692283005,15359118.0,-2267631.5031958073,7500728,0.0,0.040000000000000036,-0.20756873382550434,-436.93968922807244,-0.18984317383352106,-0.1852851638031795,215719.22000000003,275034.19999999995,71958.59999999999,186261,-18.23999999999999,1.08,-8.764000000000005,0.0,-0.58,-1.3548387096774195,2,-3.1999999999999997,-1.6,0,1
1263,1-04b91610-6233-459e-9bf4-cc7e5efddf06,0,1528.0,0,0,-12.0,-94.72862312765885,-1,0,0,-1674.8000000000002,0.015079161433805721,0.03828998095382807,0.07185812670401526,0.07163594642046678,-94.4,0.03051112427683561,0.06889523364523698,0.07028909712255382,0.08055328716120203,0.038650354330126827,0.031933195963897765,0.03052849085279863,-0.004252648789519253,0.008507046374152338,-44598854.60000001,7467564.318723135,-46686915,-1.1999999999999997,-0.07999999999999996,-0.03906905961948626,-73.45281701626163,-0.07568737435706796,-0.07087786126644424,62368.57999999999,100671.0,-2800.3999999999996,-10410,-15.080000000000002,2.48,52.504000000000005,0.0,0.04,-1.0,0,-0.5999999999999996,0.0,1,0
1264,1-04bbb0cf-e513-448a-aa8d-8a0c5e625ab1,1,2474.2,1,0,-183.5999999999999,-378.6959787444646,-1,0,1,-368.60000000000014,-0.022370295127942752,-0.021449616837659446,-0.15684813375154905,-0.09614731694779666,-2.0,0.0686074463023359,0.022709256162184666,-0.0866446587052252,-0.03312854338408755,0.01365115879546036,0.1601999602138734,0.03944041834081724,0.08068223786535111,0.049321363884369473,62130169.99999999,7951947.584717602,7278358,-0.3999999999999999,-0.12,0.07347388852441661,-42.50840754395449,-0.021887160156157437,0.03334796615972335,58113.419999999955,81335.79999999999,13560.800000000001,30503,8.580000000000002,-1.6800000000000002,-72.928,0.0,0.09999999999999998,-0.49122807017543857,2,-1.2000000000000002,-0.2,0,1
1265,1-04bbb2ad-dd64-4788-8a2d-e0c18c8521a2,1,1849.9,1,0,-60.600000000000136,-520.4844727665377,-3,5,3,441.0,-0.03296006032934429,-0.06153314311508118,-0.06811838942586601,-0.08333823529125217,37.8,-0.08631047469834052,-0.07203582348739657,-0.11643346034495594,-0.1032082226626454,-0.008499574065838414,-0.09555563447333504,-0.008358053316518288,-0.09588751068821222,-0.0186450851504828,-27278114.800000004,-20707614.065319963,12343138,-0.4,-0.14,-0.07620470800680701,-202.41289482175125,-0.08971482257695895,-0.0991141678470352,-171669.02000000005,-249770.59999999998,700.8000000000002,1930,-47.06,0.019999999999999796,-38.088000000000015,0.0,-0.24000000000000002,-1.0,0,1.4000000000000004,0.2,0,1
1266,1-04bc53b2-dbf7-4a8e-a8f2-48636717b82e,1,1598.5,1,0,-41.0,-67.3923226222496,2,0,0,142.2,-0.01796512339083145,0.033337836787123765,-0.020381998844504423,0.025186708431998772,35.400000000000006,-0.015301063819159633,0.01782540291482615,-0.04877981536404896,-0.00040331026470252773,-0.015269185067045554,0.0029046770787818366,-0.010278069650932697,-0.04615831992527675,-0.02290570968118255,44634391.19999999,-36558866.75057096,112223226,-2.8,0.020000000000000018,0.0029179020495416763,-59.67317051198302,-0.0489091747085173,-0.0211149935773699,80691.0,180176.8,-367.0,-367,-23.260000000000005,-5.0,-23.78800000000005,0.0,0.16000000000000003,0.05955334987593053,0,-1.0,-0.8,0,1
1267,1-04bcb2f0-b892-47c0-a0c5-71d430567a74,0,1928.8000000000002,0,1,0.7999999999999545,9.402458560012803,0,-2,-1,-469.4,0.05577864553691769,0.2067204547056204,0.2121561719698788,0.21500613588045003,-127.20000000000002,0.031279974669539856,0.1811273295248823,0.13016879912490997,0.15783713161327517,-0.023292688938479966,-0.04013526817592139,-0.020335993887727444,-0.10072862017295159,-0.0389906916024243,-74357535.00000001,-11153132.853916958,-26327702,-3.2,0.040000000000000036,0.14046711079800112,251.86011478157275,-0.08177979344596298,0.009144837352330848,-291775.06,-465793.80000000005,-37668.4,-113498,-2.4799999999999986,0.6000000000000001,18.139999999999976,0.0,0.2,-0.2,-2,2.6,0.2,0,1
1268,1-04bed5ed-6605-4be4-aafa-32d33c2b9dd7,0,1248.8,0,0,156.0,-37.35631554740337,0,0,0,331.6,0.004428684093919499,0.04626390422503235,0.00971550623295575,0.010503923757270162,141.0,-0.01843393519789638,0.005601956419992504,-0.025719361404949015,-0.021826062861307394,0.002260058965396494,-0.06093570572277529,-0.04830005538062487,-0.08890340496077098,-0.037420929929132374,-3037852.399999991,-1631213.1028069183,14595046,-0.20000000000000018,-0.08000000000000007,-0.15882111786076658,-30.927728365845496,-0.0786623467931753,-0.13276638719935163,-224602.94000000006,-343711.80000000005,-67584.2,-98090,-3.8400000000000043,-1.52,27.716000000000005,0.0,-0.020000000000000018,-0.45454545454545453,-4,4.2,2.5999999999999996,1,0
1269,1-04c09d13-7781-4f1e-81d9-3b52c87c5fd9,1,1583.2,1,0,-45.59999999999991,-99.45715287341008,-3,0,0,-333.6,0.000382712135094887,-0.02528644041923933,0.003041730212682836,-0.0076703583060928615,-47.20000000000002,-0.01559076861232378,-0.05022969788318776,-0.005073461996053519,-0.019753329663931618,0.017081994314847748,-0.02453594005780979,-0.02502573166021027,-0.043635728217013225,-0.015709829994864588,-1948071.200000003,2550890.0072477087,-5449454,-1.9999999999999998,-0.19999999999999996,-0.14406833962167132,-341.9866061406217,-0.10059553080047845,-0.1545406176449,-3872.199999999997,91280.39999999997,-18131.6,-77294,-87.84,-1.7400000000000002,-131.26,0.0,0.6399999999999999,-0.5,-1,2.0,0.0,0,1
1270,1-04c14f7c-889d-48e3-a341-127b57d39aca,1,2458.8999999999996,1,0,-88.59999999999991,-20.8234195789464,-2,0,1,169.80000000000018,-0.04283859694135739,-0.044446611711061346,-0.1088218367599621,-0.0698189289048683,38.799999999999955,-0.040090462733533894,-0.04522117424258232,-0.1112474244181727,-0.07098151391359342,-0.04310180687951615,0.00889019039026362,-0.00041059522372588475,0.004775937475547609,0.001508342251169692,91510650.60000001,385600.6739258468,101230171,1.2000000000000002,-0.06000000000000005,-0.2659051395243408,-783.2722045500309,-0.02085480661659328,-0.04995672760118108,-20189.359999999986,-298073.0,32136.6,55896,-35.600000000000016,2.56,-2.572000000000017,0.0,0.05999999999999994,-0.09090909090909091,3,-0.7999999999999999,0.4,0,1
1271,1-04c1843e-d895-4371-80c8-2c2fc67a171f,0,1773.2,1,0,0.0,6.046303461156953,2,0,0,436.6,0.004755762281572595,0.026066396450091567,-0.025120112822405227,0.02264992097506302,81.0,-0.022382222314627054,-0.02158034788639207,-0.07044762361250134,-0.011702859033324575,0.010540588913988416,-0.0505767525109877,-0.04119004895192546,-0.05268645365001845,-0.026005336085792807,68818234.19999999,4146522.4665289633,29609864,1.4,-0.12,0.11344740566566436,182.63790482682202,0.020767951607918778,0.0780523065837272,160297.34000000003,169014.40000000002,109287.2,524627,-39.62,0.2999999999999999,-68.20000000000003,0.0,-0.15999999999999998,0.6666666666666666,1,-0.4,0.2,0,1
1272,1-04c22c12-fd51-4aa5-a39c-50e7a4c580c9,1,2668.7,0,1,-240.20000000000027,-177.76168344251946,0,0,0,-1262.1999999999998,-0.062215498674432546,-0.16332253648735873,-0.1479787215975551,-0.15188663822811077,-667.6,-0.12063192662029681,-0.2017184591275869,-0.16995739859240244,-0.17644468891451215,-0.17236479423945714,-0.11694017494368303,-0.04008841924675355,-0.04997272029753508,-0.026913065701548278,48873613.000000015,-20874329.594549965,77567195,0.7999999999999998,-0.15999999999999992,-0.2651470467614707,-1052.1144401016013,-0.16686919638219666,-0.19244012753191653,101491.81999999999,184618.4,19545.4,98411,-40.339999999999996,-1.86,-95.428,0.0,0.15999999999999998,-0.6444444444444444,1,-1.7999999999999998,-0.19999999999999996,0,1
1273,1-04c3ca9c-e5aa-481f-ac10-d8f1a55f63b1,0,1903.9,1,0,0.20000000000004547,173.66388202057155,0,-1,-1,498.6,-0.027901266412326375,-0.04793504095716794,-0.041774147152524144,-0.01515555868871532,105.39999999999998,-0.08235485198149284,-0.10053307651807764,-0.08621689197274529,-0.05910463995308235,-0.08617306444256578,-0.10108960459638472,-0.04575111753745209,-0.06893112140933999,-0.038437005548848546,111600562.00000001,5151055.968704518,108091219,-2.6,-0.18000000000000005,-0.2603527488233459,-445.45698513640605,-0.13772277913200393,-0.16682270099580454,296499.19999999995,526236.4,25835.4,90149,-90.41999999999999,-0.2200000000000002,149.03599999999994,0.0,0.43999999999999995,-0.2644415917843389,1,0.0,-1.2,0,1
1274,1-04c49407-3ede-43f2-a50d-e900844c55b3,1,1460.1,0,1,1.0,86.39699272944151,0,-2,-1,-21.399999999999977,-0.0013684937929306917,0.018893358667798843,0.021453989188344735,0.0364130780765517,-31.799999999999997,0.0018122580124644294,0.003918549409538397,-0.017294497140458165,-0.007973287825700615,-0.007710595139537146,-0.0057826881203491,-0.016803976504928264,-0.06376056785715112,-0.04048502574908741,27510701.799999997,-17181820.366339844,42609129,0.5999999999999999,0.23999999999999988,-0.029508047996143816,-30.66129365937786,-0.05506757928726902,0.03465437970264995,32840.04000000001,95583.6,-14509.200000000004,43365,39.099999999999994,0.05999999999999997,51.275999999999996,0.0,0.4,0.4,-2,0.8,0.39999999999999997,0,1
1275,1-04c60e98-c7b3-45ff-a58f-533e8ed1f4cc,1,1898.9,1,0,17.0,301.0734717539867,2,0,0,-148.0,0.005326971436236616,-0.008773263542160237,-0.027086788437098885,0.0020271157708398047,211.39999999999998,0.0971694540751582,0.08635340901566868,0.07053290786065514,0.10889933157360843,0.16402472486930889,0.18074097912766418,0.09178353708983167,0.1696375641926926,0.09921819536263032,3875796.399999991,17225117.56880775,-14623593,1.0,0.21999999999999997,0.3234946595133049,692.5582235200668,0.13580491600454098,0.21758984301562467,-100899.68000000002,-91600.4,-586.7999999999997,-978,78.53999999999999,0.54,95.84399999999998,0.0,0.4,0.12820512820512825,0,0.6000000000000001,0.2,0,1
1276,1-04c74772-a094-46a0-8902-eb1cc7f06330,1,2514.5,1,0,-69.0,-96.41836012393594,0,1,1,-433.0,0.018042334917145575,0.03831158015127767,0.06282403525627145,0.061691460736500225,-41.0,0.031073343410637833,0.02570478818410815,0.044369699666998996,0.05925535764122203,0.005247742108142231,0.02365795298555251,-0.0105218353639982,-0.027416496144782254,-0.0006580925336177046,29123696.599999994,16835905.027209967,10024538,-1.2000000000000002,0.05999999999999994,-0.09190605568582177,-294.2831403485943,-0.1374840979776511,-0.1407872467513831,55424.77999999997,134770.8,31134.6,157785,47.31999999999999,-1.92,-27.759999999999998,0.0,-0.21999999999999997,-0.02857142857142857,1,1.0,-1.0,0,1
1277,1-04c95e16-8fd1-424a-b74b-a5e71e5190c7,0,1385.5,1,0,-11.800000000000182,-70.71186947373104,-1,0,1,-181.0,0.03551363801352181,0.1078657399152756,0.11629753134980758,0.12027104223426055,-68.4,0.02991448746484382,0.11799969091681117,0.1153051267049432,0.12921735803072987,0.03210394981718001,0.0017509138492490806,0.014453612683607342,0.03302836822394406,0.015094797823564154,35633648.800000004,36220970.374642596,-1981214,1.0,-0.26,-0.05670094971612727,-46.197392885353565,-0.02936312283827408,-0.040041467922218854,17847.780000000028,-116574.20000000001,4395.799999999996,-23846,-85.34,-0.38000000000000006,-11.016000000000048,0.0,-0.10000000000000009,-1.2819472616632859,1,-0.6000000000000001,-0.8,0,1
1278,1-04c99c54-84a3-4f45-b7f3-e3b951e5214c,0,1818.4,0,0,-156.0,81.3646549357603,1,0,0,441.8000000000002,-0.0073189576726916394,-0.03411396051287907,-0.10361092233574998,-0.07149587252889855,-3.6000000000000014,-0.07141109434758353,-0.0637905817747364,-0.051852976613419144,-0.06046174021462658,-0.014599556826864476,-0.11967377255992862,-0.029006164201596407,0.09263082882895435,0.010431188575075079,2322685.200000003,-13227385.76709351,2353564,-0.19999999999999996,0.020000000000000018,-0.1651689501694159,-459.10284682457996,-0.1399287224481599,-0.1591323250196639,79032.79999999999,122811.4,7154.600000000002,12624,0.11999999999999744,0.0,-200.528,0.0,-0.08,0.0,0,-0.8,-0.2,1,0
1279,1-04ca0b98-e3ae-48f7-9b06-9cb9d6e61d31,0,1546.9,1,0,3.3999999999998636,137.22667887633,-1,2,1,-39.200000000000045,-0.02620570988759008,0.008037509403422183,-0.00591807842224501,-0.02342562379715507,-104.00000000000001,-0.14923976857402887,-0.13723005402752897,-0.09078279533145728,-0.13127882718884032,-0.08178256690983063,-0.22519298603270532,-0.12424519581421012,-0.1277423767751693,-0.08939073732655367,-22817261.599999994,-22057484.000184983,9341286,-0.8,-0.020000000000000018,0.11413146544073616,197.87129166054456,0.03853361656922705,0.014508883218422142,-55587.82,-68298.80000000002,-2855.3999999999996,-4267,12.34,1.1600000000000001,-80.63999999999997,0.0,-0.37999999999999995,0.21071428571428572,0,2.4000000000000004,0.0,0,1
1280,1-04cb603b-65d4-46a2-8a6c-59abce451a78,1,2654.0,0,1,235.60000000000036,77.64727870109411,0,-2,-1,187.5999999999999,-0.011180199962814386,-0.054202592968920715,-0.0041696272180618,-0.034813395417363946,119.20000000000005,-0.019882046778413542,-0.056505050979986704,-0.01166993210381262,-0.036546181803481126,0.007550306546187768,-0.017413802240821896,-0.0007017358696248532,-0.003796123121843742,0.0003304505877905761,21341330.200000003,-55392892.795544535,86061033,1.5999999999999996,0.17999999999999994,0.07684217712041153,470.9882732628489,0.0851916344125957,0.07105264692755231,106084.04000000004,93338.6,110964.0,507961,3.7200000000000006,-0.15999999999999984,252.41199999999992,0.0,0.04,-1.0,-1,0.8,1.0,0,1
1281,1-04cbc5da-c752-4cf9-a235-ec03a6f00d6b,0,2443.4,0,1,-4.0,-72.6681727406297,0,0,0,838.8000000000001,-0.06358711763923985,-0.08820913985219647,-0.020870218452394118,-0.05624885462344564,388.6,-0.01009778539286632,-0.061591263743142166,-0.02418877382647988,-0.04555910186332657,0.018569709485569852,0.09710689221016411,0.02694470454586928,-0.002245231776211387,0.011567761616477323,42300071.8,-14528724.087964334,34232952,1.2000000000000002,0.039999999999999925,5.028606136070479e-05,-14.872249838201242,0.04685016129812314,0.018122444628787537,45385.16,51254.0,-1922.5999999999985,35602,11.080000000000002,-3.7799999999999994,-55.091999999999956,0.0,-0.2,0.2,-1,-0.8,0.0,0,1
1282,1-04cc9649-7c58-4617-babc-8c4554f110ed,1,1754.4,0,1,-0.7999999999999545,-100.90542525726839,0,4,2,604.0000000000001,-0.014964997395210844,0.012584962010073308,0.01522543954019473,0.012331768215069427,81.4,0.01790390935055719,0.040888367702157646,0.0686917352132772,0.060893366999272835,0.019847925371005742,0.05908299791743166,0.030089520029720984,0.0919951640081571,0.047388892919475456,43965771.39999999,-10097034.076674625,26530063,0.0,0.0,-0.06047709624920761,-124.88802967602828,0.02634706461729841,-0.034256020548865784,-79110.41999999998,-74403.0,-39012.799999999996,-143042,8.46,-2.26,8.703999999999994,0.0,-0.44,-0.09090909090909091,-2,1.6,0.8,0,1
1283,1-04cd3b04-d461-4046-8952-403d303bf433,1,2415.3999999999996,1,0,-89.59999999999991,-88.36660059928721,-1,0,0,-759.0,-0.04236024018737039,-0.04372868763331916,-0.015306204209215024,-0.023738504723330722,86.19999999999999,0.02291190798594267,-0.03931053442805066,-0.025916874614826835,-0.01145182109666032,0.11349087950978791,0.11651675579426213,0.006856853466009505,0.001956936128750364,0.015166826899072006,-51452152.0,13584589.355767287,-45290697,1.2,-0.22000000000000008,-0.1338730300151083,-465.34653103713936,-0.03703683888330034,-0.09805984220983488,77083.53999999998,132886.80000000002,-1052.0,-1052,-37.8,-0.6199999999999999,-233.4,0.0,-0.42000000000000004,-0.8131578947368421,0,0.0,0.2,0,1
1284,1-04cdd6cf-a536-4eb0-bf0f-a069bc4083a5,0,2033.5,0,1,6.199999999999818,-124.38932327069273,0,1,0,72.59999999999991,0.000855014236694096,0.010628398023861285,0.02520947565392362,0.01998762660890452,-38.20000000000002,0.0039569627343175595,-0.025531277444799105,-0.001978351698659675,-0.014622310271551475,-0.040644952625801145,0.005133399840574038,-0.03629993833092782,-0.055871536300190594,-0.03531270639369688,40278205.39999999,-41430577.70107384,72547990,0.20000000000000018,0.040000000000000036,0.03605405241025128,89.30794137510429,-0.028629579649069925,-0.033195008955466454,5158.700000000012,111568.59999999998,15335.599999999999,13658,24.64,-2.1,15.456000000000046,0.0,-0.03999999999999998,0.42857142857142855,1,0.6000000000000001,0.4,0,1
1285,1-04ce3105-09d4-4dea-a844-e048c6c7819d,0,2590.0,0,0,-102.80000000000018,191.29439060486473,2,0,0,75.0,0.0511635709658107,-0.015636339964531176,0.009211009450059482,-0.016042776104001844,289.6,0.13317015199092203,0.047654009508241835,0.03219396072302316,0.030267761672992277,0.18440393213680623,0.15363454141453547,0.0600379838273668,0.026711354950362143,0.0421518147760227,-51440045.60000001,18923698.459135726,-64634930,0.6000000000000001,0.17999999999999994,0.2216487929775195,511.48245565864863,0.20136968039261005,0.17230064444172166,-202767.68,-335282.19999999995,831.0,831,52.84,-4.46,60.976,0.0,0.0,0.41025641025641024,0,0.3999999999999999,0.19999999999999996,0,0
1286,1-04ce5bf6-6e0f-4be8-b218-5853e516ec7c,0,2053.3,1,0,2.200000000000273,30.841745628436172,-5,0,0,192.4000000000001,-0.014428436279669388,-0.08998650857295232,-0.047149758045495926,-0.05666629819381819,41.39999999999999,0.02999466546894769,-0.0849799425973119,-0.06335994729708705,-0.06908921924416678,-0.021725379507765125,0.08339239416265676,0.004924025624524875,-0.016502340224611167,-0.008272586171387153,-31869766.60000001,-19832822.009927228,-17259843,-1.4,0.17999999999999994,-0.14000073853393502,-212.3001124323714,-0.12130562625867614,-0.09969395618659749,-150628.8,-316751.80000000005,-3403.4000000000015,-4585,45.559999999999995,2.3,-243.83199999999997,0.0,0.15999999999999998,-0.07553366174055831,0,1.7999999999999998,0.2,0,1
1287,1-04cf8baf-7a5f-4867-84de-583784ec93ff,1,2020.6,1,0,-22.799999999999955,37.831206118678324,1,0,0,160.20000000000005,0.0026588548503340137,-0.05028298408147003,-0.06227195171754363,-0.06054812287810463,273.2,0.05649662268629918,-0.04144273463284065,-0.06299134959147895,-0.05102061466810426,0.1701411592614629,0.10512929871836918,0.008797340165754286,-0.01554515421994418,0.0072201011018115935,-16672701.0,18965549.117312774,-21569407,0.0,-0.35999999999999993,-0.11151122844574335,-339.88589604160825,-0.016435494666396933,-0.07568525564328654,175224.1,219064.59999999998,151197.0,267051,-113.94,-0.9199999999999999,-162.81599999999997,0.0,-0.15999999999999998,-1.1888341543513956,4,-3.4,-0.6,0,1
1288,1-04d1e59f-a01a-41f9-a191-719a9c4e3270,0,1862.9,1,0,25.399999999999864,320.76941948508386,2,0,0,-244.5999999999999,0.03484884343686179,-0.00674977414724931,0.0315186725585902,-0.003147622444065412,-71.40000000000003,0.028917031652019087,-0.022189349283274096,0.03837522073884536,-0.006765673225002988,-0.011305508932147379,-0.017884597102635125,-0.015048024143870409,0.01490631929076447,-0.003576571772805348,-68498251.4,-4672120.79061627,-50450254,0.3999999999999999,0.020000000000000018,-0.024475094453065616,-22.072574383186293,-0.14168471394423088,-0.10814697300605602,-26607.319999999978,-137026.8,470.8000000000002,1180,-4.759999999999999,0.94,-104.89999999999999,0.0,-0.38,0.23076923076923078,0,1.4000000000000001,1.2,0,1
1289,1-04d334a9-9ecb-4f29-9d20-a206da72cee2,0,1722.1,1,0,-51.399999999999864,-334.83356853819265,1,0,1,-192.79999999999995,0.004562353723478685,0.07050333838414968,0.09590673983454445,0.07802922206488572,33.0,0.037677425914320384,0.13762487549827285,0.11301011125360927,0.12318392724148275,0.0927335791772006,0.06613456487422431,0.06887173045174488,0.03364194670830378,0.04514188946243225,-73935986.8,24123087.103177544,-102982186,2.2,-0.08000000000000007,-0.11126613687198206,-447.3704392634461,-0.1279981282911959,-0.13611467866359228,-17467.26000000001,-71663.79999999999,15024.599999999999,67853,-6.559999999999999,5.5200000000000005,40.19599999999992,0.0,-0.58,0.22040816326530613,1,-0.6000000000000001,0.2,0,1
1290,1-04d353ee-c9ce-4fad-a881-d57b35c64ce6,0,1417.1999999999998,0,0,67.20000000000005,22.909617118941455,-1,0,0,222.39999999999998,-0.0058737751685635775,0.026342476342480214,0.016530907648769855,0.03968471073821167,35.400000000000006,0.06191595039421127,0.06337298911798928,0.07335233896034077,0.089502295436793,0.0016417630404782224,0.13278645929770727,0.04346292570509358,0.13174529837291693,0.052500799146971255,-172967.40000000596,-35078138.388748325,62056981,0.19999999999999973,0.12,0.06870068998959811,172.67089714095732,0.10386599131030005,0.1342739203577854,-106722.32,-203888.0,-50265.4,-134008,33.06,-0.7600000000000001,52.035999999999994,0.0,0.12000000000000001,0.6,-2,0.8,0.0,1,0
1291,1-04d38e45-a48a-4259-9826-6097d2ac445f,0,2953.1,0,0,98.19999999999982,-249.59309905763382,-1,0,0,988.7999999999997,-0.01846985758442854,-0.01047022599188252,-0.004729203539715954,-0.015632130489924956,63.39999999999999,-0.13842220223715773,-0.10028922348557279,-0.09667378698577955,-0.12115366741163824,0.005866286154763589,-0.2279726483868314,-0.08783972146870211,-0.17043929617368192,-0.10061308505576061,8842336.200000003,11907308.539559567,-10714252,0.40000000000000013,0.09999999999999998,-0.0004334510200056929,136.98926430009533,-0.027786200520498072,-0.01741688605841829,-42956.45999999998,-83488.80000000002,52948.6,118247,37.599999999999994,1.56,131.32399999999996,0.0,-0.32000000000000006,1.1111111111111112,5,-1.0,0.0,0,0
1292,1-04d460e8-1b7e-4c32-8093-eba983097c8e,1,1644.7,1,0,-37.40000000000009,299.20378572388677,1,0,0,25.200000000000045,-0.014058796116796612,-0.07662913107392555,-0.08025040585578336,-0.0844261808209903,-0.7999999999999545,-0.01797464160382456,-0.06873925487103616,-0.050051535750063825,-0.06247804278118285,0.00525294340464133,-0.005640031691531933,0.00725502027426872,0.051123704792126023,0.02071025795972692,39780410.0,5905601.1219584495,3619847,-0.40000000000000036,-0.040000000000000036,0.009347782271524885,-35.69755967283413,0.13134317166974002,0.09572595637048864,122012.51999999993,115989.79999999999,69431.59999999999,243259,-10.139999999999993,0.8600000000000001,-14.164000000000001,0.0,0.34,0.47863247863247865,2,-1.4000000000000001,-0.8,0,1
1293,1-04d4e206-14e0-4505-88ab-5c7290e796e0,1,2784.8999999999996,0,1,-206.5999999999999,-93.86333304839354,0,-2,-1,-881.5999999999999,-0.0732761614882711,-0.047351605533706875,-0.07117505724175643,-0.07848880769698563,-255.39999999999998,-0.08266349951295981,-0.05513546897903465,-0.09211661041952468,-0.09070367795386214,0.011748613777396555,-0.014517746112544527,-0.007527657531501086,-0.03146298772399381,-0.011122908887317595,-41700070.2,-1986665.0816067904,-48183623,-1.2000000000000002,-0.020000000000000018,-0.14882895487650982,-773.7502998489044,-0.011249444046868895,-0.032541175809674305,33255.84,66480.6,3762.2000000000003,6960,63.16,-2.14,-250.53199999999998,0.0,0.5599999999999999,0.11428571428571428,0,0.0,-0.6000000000000001,0,1
1294,1-04d72e9e-5789-4537-bb89-a19d28645c18,0,2495.2,1,0,298.0,254.56911842148088,-2,0,0,1962.4,0.04535088750612448,-0.0520683458655713,-0.12899274316231057,-0.050272072788746236,243.0,0.04723359725828835,-0.05431894266755388,-0.10266275372724176,-0.03398280557959743,0.0069681197967153136,0.0039246952793119405,0.0070114193028922855,0.04562815403938636,0.01691566621807139,101690387.80000001,-44493861.243840806,170395995,-0.19999999999999996,-0.12,-0.20337622594818416,-140.79356886065898,-0.08612361486065268,-0.07463473199796944,196811.62000000002,301243.39999999997,40643.0,233491,-34.62,1.4000000000000001,115.14800000000008,0.0,-0.49999999999999994,-0.02857142857142857,0,0.0,0.0,0,1
1295,1-04d8842d-3d6f-4c24-9ab5-506f0bccaf60,0,1832.0,1,0,161.5999999999999,1.6851307891363376,2,1,1,477.9999999999999,0.011679998623590704,0.052885246737833125,0.03277191616718145,0.041097590655294614,204.2,0.14481840866755924,0.10793073362720729,0.03307631068325345,0.06693844793062387,0.117002504378444,0.2594613037356336,0.056020445697107735,0.0009115525206412345,0.02639950597085472,-48638362.20000002,33823444.80205858,-82075599,0.7999999999999998,-0.06000000000000005,-0.11288645515758433,18.04568203067811,-0.07723825752075109,-0.11907021349159863,-78620.83999999997,-169228.19999999995,31812.199999999997,163261,-7.359999999999999,-0.84,-106.29200000000006,0.0,-0.5,-0.39285714285714285,1,-0.19999999999999996,0.0,0,1
1296,1-04db78da-6f3c-40f1-9881-6ed61b01da3d,0,2519.1,0,0,287.8000000000002,118.52821186237281,0,0,0,-192.80000000000018,0.05045435484745975,0.0993661052072643,0.08620700369905898,0.08458751675356035,84.19999999999993,0.07478862341333203,0.12526568999716636,0.1081970604152126,0.11270240835783296,0.05081044008234581,0.04605135365012569,0.025253963414140324,0.03622897589198559,0.026163214767416898,-16623477.400000006,10696519.606671926,-45263731,0.3999999999999999,0.05999999999999994,-0.11446906328723827,62.50672592167439,0.13575973275862896,0.20934616237676673,-50254.600000000006,-137483.19999999998,-494.8000000000029,48,-6.019999999999999,-1.5399999999999998,291.18,0.0,0.12000000000000002,0.213903743315508,0,-1.2000000000000002,-0.7999999999999999,1,0
